sample,sample_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32
OBR7,231580,-0.20967842637668826,-0.14848443611986098,0.006326455761450188,0.012239567120556072,0.14542530601365025,0.0051996544665129825,-0.05633902366065957,0.011437886352948413,-0.026652856231483245,0.09483286777852899,-0.011515729313498941,0.0011415461250903066,-0.0002215158999066445,-0.04863568209225116,0.016564697972216675,0.01001889738162233,-0.08373690969875373,-0.011763499497250642,-0.007034536387747875,-0.041525835736937446,0.009245792013951766,-0.0007122537495508005,0.002475382201804952,-0.006033397079838092,-0.002839269173163305,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
OBL1,231581,-0.05605522253579712,0.29536560787955823,0.025926343913054727,0.07172150008028907,0.02755974999822558,0.12325029852017669,-0.0039788343588253085,-0.027562484697924248,0.015449653454039732,-0.054441741373404594,-0.03170621126406274,0.027943895797523613,0.019834924443708678,-0.06426715023930284,0.006554915383880585,-0.03884094501448393,-0.07495730323028153,0.00648550016578708,-0.007908240756596161,0.00994333999087044,-0.018121864546123908,-0.0019281834044340188,0.0037170035318007098,-0.013917243248747707,-0.002124833357027209,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
OBL2,231582,0.057521190961977026,0.3820044980868875,0.019802727677044177,0.08646959606078684,0.025500423103498718,0.09981071868865952,0.0047973813949928066,0.0018582007080377061,-0.041027261676053195,0.06443396518505992,0.023575316939308748,-0.019595479025411366,-0.05208931532201889,-0.038952108078135796,-0.04887405649977136,0.006483171550725916,0.0746022120987751,-0.035976769701908475,-0.013629261847434807,0.017791829947820248,-0.0021514863507000235,0.02780766984495244,-0.0069516230283378985,-0.012947047089553623,-0.0044613034240411735,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
OBL3,231583,-0.027502480784579952,0.276904754521534,0.008769504998219598,0.03788987227396084,0.0035497778488058924,-0.07093019127203362,-0.000756369068292541,-0.05552554298609529,0.12098755028083066,-0.007908190467807759,0.0777956026414515,0.055008574574043255,0.12851107477119222,0.03401983218127646,0.052710120215164,0.053147618073196234,-0.010780246136073738,0.03360521333791909,0.0023044776780849416,0.0001541672950631224,-0.013172117538826541,0.018440733054966796,-0.010071787196561063,0.0009301463496064206,-0.0007476404880408671,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
OBL4,231584,0.027277948413303384,0.365615907507091,0.020667031839256965,0.08897810583325517,0.06547573378136418,0.11793311167029036,0.007431405670143965,-0.014198630629096314,-0.026680059957241195,0.004687898425619911,0.019339549866288254,0.017147006871943413,0.0034908866405893445,-0.04186231169364022,-0.012081774095386256,0.021391397313328862,-0.018360244829385624,-0.03777708964650377,0.011357905820227079,-0.003228554847354377,0.017941579453306565,-0.010304001200169591,-0.004449642638589848,0.03391338850069089,0.005270029077920545,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
OBL5,231585,0.12902880006602324,0.31273531129382814,0.07131724834753086,0.09040321633182939,0.15005183562998073,-0.34862950748392696,0.04828066580347489,0.05782798013798648,-0.04792722555274107,-0.03399300217492966,0.012757513273710422,-0.03731642840022157,-0.04959518904445578,-0.025762574525684936,-0.018893943388820524,0.0016421601583038242,-0.011190902622846414,0.02353189175351753,-0.010196679735640393,0.003115789857329166,-0.004689002523559614,-0.008952341139665206,0.005657842041151305,0.0007724876904807348,-0.00022150102105296412,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
OBL6,231586,-0.025065894314801555,0.3014843892609573,0.015431963436240871,-0.012350664890054628,-0.033948732611373135,-0.024977496182758043,-0.02781403163649522,0.004980879143817859,-0.057036608365357774,0.029321537064468727,-0.05978503036881194,-0.03624018368408364,0.028441473114902804,0.174561640761665,0.014095520750340472,-0.044120916979002785,-0.02264598089846401,-0.06462556213240325,0.00949708285700493,-0.013508691072350565,0.004436937230307825,-0.005322401437005019,-0.00014623372769417616,-0.006027010397061492,0.0002438471570125939,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
OBL7,231587,-0.07213429141495496,0.2666460135423943,0.02155990641860451,0.05665980197377102,-0.020473784969527776,0.12504357009629297,-0.01705777427955112,0.025820080307984116,0.05823132259679197,0.05830321525815286,-0.02781882316302005,-0.025312853403776515,-0.04156149962785152,0.008637304754301871,0.03779477509564489,-0.023438346178123404,0.04392879140468348,0.09962277388256673,0.016463317566934397,-0.01857984432954918,0.008784804376956145,-0.0227050205511328,0.01337213637176803,-0.0059545239352130986,0.0014918712213773692,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
HBL1,231588,0.09295024693756009,0.026858676050419836,-0.08905697822504706,-0.3179371539622377,0.008449897663664442,0.004356012294371972,0.24078912412983122,0.07608309408752476,-0.0947438600793384,0.05199103619101744,-0.08350148132653666,0.07614275900553398,0.0797387780919749,-0.02623614813683701,-0.01826765769175935,0.0019319641372825466,0.017462618897376436,0.01795024129492827,0.005169738217274542,-0.00044834980377347883,0.0012580920939911002,-0.0007005505001691574,0.001355191421074471,-0.0014778257038768827,0.0001704074800702234,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
HBL2,231589,0.0017275457609366152,0.0419553448358386,-0.04010361609792559,-0.30941897728119444,0.054271705201776745,-0.0954734347107366,-0.24795947603045917,-0.08589134878371751,0.06052523070529166,0.04581386452552639,-0.0362249336295797,0.07404169410088929,0.00206653817928713,-0.027764673660590506,-0.0573704784409807,-0.0358033544671059,0.014843724014342977,-0.010217788918027762,0.00848142549434367,0.02448552376063342,0.010277078931499218,-0.0029666699366000904,0.007127911020453894,-0.0001380511110596781,0.0006109178534082798,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
HBL3,231590,-0.03254499692258494,0.012117202218663036,-0.04181444123885333,-0.32298774114435247,0.0007194371184824615,0.028038754652235254,0.08562434449017889,0.135068691523676,0.18122764384561915,-0.00044829007979783816,0.08958322923613372,-0.07435756246665055,-0.05786741481164982,0.003045094867143283,0.004879773248028581,-0.01941982333029003,-0.02244796801782858,-0.03418671654543962,0.002671210434332639,-0.0033973274394284688,-0.0022723997844380866,0.002634089743134126,-0.0018722476302858067,0.0022219011843381837,-0.00017389056916957438,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
HBL5,231592,0.0003415437698309334,0.08540827276002909,-0.04001903753211847,-0.33237883920156225,-0.09668321384598728,0.036259893326654635,-0.07615074670331737,-0.10011838350463721,-0.14244447181831746,-0.1279615761838324,0.04470800330917932,-0.07139826614126608,-0.0266357883090091,-0.01472216327281773,0.06464872795931106,0.04221709444800227,0.005852592055979586,0.02148550512495201,-0.0041791598582513875,-0.013609928263650036,-0.005695757256375232,0.0008009688740466912,-0.0032905156618826792,0.0002550973365470328,-0.00034643229929334405,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
proportion_explained,0,0.3135440011117434,0.18082050210462297,0.1099939465355002,0.08914152818125226,0.07993688276713674,0.03874744398404247,0.03382395299930119,0.02433019696382531,0.01996271113745341,0.018694188562195038,0.016796596354405804,0.0122265740959957,0.011460256078684089,0.010749655040296204,0.0093890924381163,0.008213295986017772,0.0065343114284049705,0.0054791502846422814,0.004440719027334789,0.0024858410350691,0.0012496248003106497,0.0008970333170290395,0.0005588259163603284,0.0004460143969799799,7.765545328005208e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
